db,release,cve,published_at,resolved_at,first_patched_version,projects,resolution_days,has_publication_date,has_resolution_date,has_first_patched_release,resolution_bucket
Snowflake,3.13.22,CVE-2023-30535,2023-04-14 18:28:58+00:00,2023-03-17 21:24:53+00:00,3.13.29,2,-27.87783564814815,True,True,True,Before disclosure
Snowflake,3.13.22,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,2,0.182962962962963,True,True,True,0–1 day
Snowflake,3.13.22,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,2,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.13.22,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,2,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.13.22,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,2,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.13.22,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,2,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.13.25,CVE-2023-30535,2023-04-14 18:28:58+00:00,2023-03-17 21:24:53+00:00,3.13.29,1,-27.87783564814815,True,True,True,Before disclosure
Snowflake,3.13.25,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,1,0.182962962962963,True,True,True,0–1 day
Snowflake,3.13.25,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.13.25,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.13.25,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,1,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.13.25,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,1,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.13.26,CVE-2023-30535,2023-04-14 18:28:58+00:00,2023-03-17 21:24:53+00:00,3.13.29,1,-27.87783564814815,True,True,True,Before disclosure
Snowflake,3.13.26,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,1,0.182962962962963,True,True,True,0–1 day
Snowflake,3.13.26,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.13.26,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.13.26,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,1,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.13.26,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,1,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.13.27,CVE-2023-30535,2023-04-14 18:28:58+00:00,2023-03-17 21:24:53+00:00,3.13.29,1,-27.87783564814815,True,True,True,Before disclosure
Snowflake,3.13.27,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,1,0.182962962962963,True,True,True,0–1 day
Snowflake,3.13.27,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.13.27,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.13.27,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,1,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.13.27,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,1,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.13.28,CVE-2023-30535,2023-04-14 18:28:58+00:00,2023-03-17 21:24:53+00:00,3.13.29,1,-27.87783564814815,True,True,True,Before disclosure
Snowflake,3.13.28,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,1,0.182962962962963,True,True,True,0–1 day
Snowflake,3.13.28,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.13.28,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.13.28,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,1,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.13.28,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,1,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.13.29,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,1,0.182962962962963,True,True,True,0–1 day
Snowflake,3.13.29,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.13.29,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.13.29,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,1,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.13.29,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,1,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.13.30,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,1,0.182962962962963,True,True,True,0–1 day
Snowflake,3.13.30,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.13.30,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.13.30,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,1,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.13.30,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,1,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.13.32,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,1,0.182962962962963,True,True,True,0–1 day
Snowflake,3.13.32,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.13.32,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.13.32,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,1,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.13.32,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,1,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.13.33,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,2,0.182962962962963,True,True,True,0–1 day
Snowflake,3.13.33,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,2,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.13.33,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,2,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.13.33,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,2,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.13.33,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,2,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.14.0,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,2,0.182962962962963,True,True,True,0–1 day
Snowflake,3.14.0,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,2,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.14.0,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,2,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.14.0,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,2,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.14.0,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,2,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.14.1,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,2,0.182962962962963,True,True,True,0–1 day
Snowflake,3.14.1,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,2,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.14.1,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,2,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.14.1,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,2,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.14.1,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,2,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.14.3,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,2,0.182962962962963,True,True,True,0–1 day
Snowflake,3.14.3,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,2,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.14.3,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,2,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.14.3,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,2,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.14.3,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,2,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.14.4,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,2,0.182962962962963,True,True,True,0–1 day
Snowflake,3.14.4,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,2,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.14.4,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,2,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.14.4,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,2,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.14.4,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,2,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.14.5,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,1,0.182962962962963,True,True,True,0–1 day
Snowflake,3.14.5,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.14.5,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.14.5,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,1,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.14.5,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,1,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.15.0,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,1,0.182962962962963,True,True,True,0–1 day
Snowflake,3.15.0,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.15.0,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.15.0,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,1,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.15.0,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,1,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.15.1,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,1,0.182962962962963,True,True,True,0–1 day
Snowflake,3.15.1,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.15.1,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.15.1,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,1,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.15.1,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,1,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.16.0,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,1,0.182962962962963,True,True,True,0–1 day
Snowflake,3.16.0,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.16.0,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.16.0,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,1,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.16.0,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,1,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.16.1,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,1,0.182962962962963,True,True,True,0–1 day
Snowflake,3.16.1,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.16.1,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.16.1,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,1,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.16.1,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,1,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.18.0,CVE-2024-43382,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,3.20.0,1,0.182962962962963,True,True,True,0–1 day
Snowflake,3.18.0,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.18.0,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,1,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.18.0,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,1,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.18.0,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,1,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.20.0,CVE-2025-24789,2025-01-29 18:41:57+00:00,2025-01-29 18:31:59+00:00,3.22.0,2,-0.006921296296296296,True,True,True,Before disclosure
Snowflake,3.20.0,CVE-2025-24790,2025-01-29 18:42:07+00:00,2025-01-29 18:31:59+00:00,3.22.0,2,-0.007037037037037037,True,True,True,Before disclosure
Snowflake,3.20.0,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,2,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.20.0,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,2,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.22.0,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,1,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.22.0,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,1,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.23.0,CVE-2025-27496,2025-03-13 18:57:46+00:00,2025-03-13 17:46:17+00:00,3.23.1,1,-0.0496412037037037,True,True,True,Before disclosure
Snowflake,3.23.0,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,1,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.23.2,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,1,-17.323935185185185,True,True,True,Before disclosure
Snowflake,3.24.0,CVE-2026-3293,2026-02-27 06:31:28+00:00,2026-02-09 22:45:00+00:00,4.0.1,1,-17.323935185185185,True,True,True,Before disclosure
